index,id,name,username,date,reply_to,content,reply,retweet,like
784,RadenPerkasaJan52021Konstit,Raden Perkasa,@raden_perkasa4,"Jan 5, 2021",@geloraco,"Konstitusi menyebutkan Negara berdasarkan Ketuhanan Yang Maha Esa. Ketentuan tsb apakah bertentangan dengan Visi Misi FPI utk menjalankan keyakinan agamanya sesuai kepercayaan yang dianutnya, Sementara Syiah dan Ahmadiyah yang jelas Fatwa MUI tdk dilarang.",1,0,0
785,Gabut_ajaJan52021Lu musl,Gabut_aja,@Gabutaj77524040,"Jan 5, 2021",@salimvanjav,"Lu muslim kaga? 
Kalo lu muslim, seharusnya lu ngerti kenapa ahmadiyah dulu dilarang. 
Lu ngerti ga kenapa masyarakat nyerang masjid itu? Di beritanya blm ada info lengkap, bahkan dari polres jabar aja ga berani berkomentar... 
Katanya banyak, mana lagi dong buktinya",2,0,2
786,"YaSalimJan52021Lha, or",Ya Salim,@salimvanjav,"Jan 5, 2021",@Gabutaj77524040,"Lha, organisasi yg selalu sweeping ketika natal dan hasutan utk membunuh ahmadiyah emang sangat layal utk dibubarkan sejak dulu. So what!",5,0,2
787,ToeJan42021Kalau g,Toe,@basulthanah_oet,"Jan 4, 2021",@Zahrah40291660,Kalau ga salah kasus Ahmadiyah,0,0,1
788,BasyarStMorangJan42021Dalam v,Basyar St Morang,@BasyarSt,"Jan 4, 2021",@rio_bawono,"Dalam video tersebut yang akan dibunuh bukan orangnya, tapi ahmadiyah (organisasinya)",0,0,0
789,dapatsepedaJan42021Ahmadiy,dapat sepeda,@AlaricLuthfy,"Jan 4, 2021",@AlaricLuthfy,Ahmadiyah ini lbh mirip Agama sikh,1,0,2
790,dapatsepedaJan42021Tp gw l,dapat sepeda,@AlaricLuthfy,"Jan 4, 2021",@muttle9,Tp gw lebih setuju kalo Ahmadiyah bikin Agama sendiri diluar Islam. Biar mrk lebih aman dan bebas dgn kegiatannya.,2,0,2
791,dapatsepedaJan42021Sbnrnya,dapat sepeda,@AlaricLuthfy,"Jan 4, 2021",@muttle9,Sbnrnya Ahmadiyah ini ga bakalan ada masalah klo mrk bikin agama baru. Jgn dompleng ke Islam. Keyakinannya beda jauh bgt soalnya.,1,0,2
792,HeriyantoJan42021Begitu ,Heriyanto,@heriy007,"Jan 4, 2021",@asiapaja73,"Begitu ya... Sebenarnya monaslimin itu sekte mana sich?
Memangnya ada yg mendeklarasikan? Kalo Syiah / Ahmadiyah itu jelas ada yg mengakuinya...
Kalo monaslimin siapa?
Utk kencing unta itu ada hadistnya dgn periwayatnya Bukhari & Muslim... Kl orang Islam tahu siapa periwayat ini",1,0,0
793,d'animosityJan42021Di era ,d'animosity,@muttle9,"Jan 4, 2021",@AlaricLuthfy,"Di era orba di Bandung ada masjid Ahmadiyah di jalan utama dgn papan nama gede Ahmadiyah, aman2 aja. Gak ada ormas2 galak, bisa digebuk pemerintah.

Era reformasi jangan tanya..",2,1,5
794,R@spatiJan42021kalau p,R@spati,@BersamaSahabat4,"Jan 4, 2021",nan,"kalau pengetahuan agama masih dangkal ya begitu ucapan nya.

Sobri Lubis: Ahmadiyah Halal Darahnya untuk Ditumpahkan

https://pelitanews.co/2021/01/sobri-lubis-ahmadiyah-halal-darahnya.html…
Klu pengetahuan tentang agama masih dangkal yg begitu ucapaan perbuatan kelakuan",0,4,14
795,hanikeJan42021I want ,hanike,@folarin_salmat,"Jan 4, 2021",@UnclePamilerin,I want  ahmadiyah Lagos State,0,0,0
796,انصبحهJan42021Baca la,انصبحه,@shabiiiiii_,"Jan 4, 2021",nan,"Baca laporan Komnas Perempuan ttg diskriminasi trhdp perempuan sungguh bikin ngeri. Satu kisah yg paling gabisa kulupa adlh ketika Ahmadiyah di Jawa Barat diancam kelompok intoleran dg kata2, ""ayo keluar, akan saya perkosa kamu"" atau ""sini keluar, kamu mau disate!""",1,0,1
797,UmrohMurahJan42021PBNU Mi,Umroh Murah,@AgenUmrohTravel,"Jan 4, 2021",nan,PBNU Minta Menag Yaqut Klarifikasi Soal Syiah dan Ahmadiyah http://dlvr.it/RptCYj,0,0,0
798,DayeuhBandungJan42021Mengafi,Dayeuh Bandung,@Dayeuh_Bandung,"Jan 4, 2021",nan,"Mengafirmasi Kelompok Syiah dan Ahmadiyah.. 

#BubarkanPDIP",1,1,0
799,A.H.NASUTION.Jan42021Merndhk,A.H.NASUTION.,@AminHadia2,"Jan 4, 2021",@_ekokuntadhi,"Merndhkn,menghina agama2 yg diakui scra uu di NKRI ini, berkaitan Ahmadiyah dan Syiah, sdh jelas menistakan agama islam scra uu tentu wajib dilarang, kita ketahui bersma scra uu agama yg diakui oleh negara hanya 6 agama, klu ahmadiyah dan Syiah mau jdi agama yg diakui di RI ini,",7,0,0
800,PRTMJan42021PKS ema,P R T M,@yogiepratamadj,"Jan 4, 2021",nan,"PKS emang HTI. 
Narasinya bisa dipanjangin dengan gini, ""itu pak mentri knp lebih bela ahmadiyah dibanding HTI.""",0,0,0
801,YTJan42021Cari be,YT,@Yitno57,"Jan 4, 2021",@Araswendra,Cari berita cileungsi brpa orang penganut Ahmadiyah di bantai,0,0,0
802,PancaHutamaJan42021Bagaima,Panca Hutama,@panca_hutama,"Jan 4, 2021",@MAhmadiyah,Bagaimana dg aliran Ahmadiyah lahore...nabinya siapa...,0,0,0
803,bambangsigitJan42021Kafir m,bambang sigit,@bambagsigit70,"Jan 4, 2021",@Kode_Bagus,"Kafir macem elu bisanya cuman menggoren berita jadul, emang udah terbukti ada yg di bunuh oleh fpi murtadin ahmadiyah...
Bacot sama lubang cirit sama aja lu dongo",0,0,0
804,AirinAirin_NZJan42021Ad bnyk,AirinAirin_NZ,@AirinAirin_NZ,"Jan 4, 2021",nan,"Ad bnyk kasus & konflik kkerasan di Indonesia yg dmulai dri tindakn Intoleransi
Contoh;
✓Kkerasan Trhadap Ahmadiyah
✓Pngusiran Komunitas Syiah Sampang
✓Ksus yg mnimpa Komunitas Muslim di Tolikara
.
.
Cekal Kovid Berangus Neo FPI
#ParaKadrunPenyebarHoax",2,6,7
805,NichDrmlJan42021Yg itu ,NichDrml,@NicoDr1211,"Jan 4, 2021",@LautPaku,"Yg itu sudah dipidana kalo gak salah, yg belum itu kasusnya Ahmadiyah",0,0,0
806,harlyantoJan42021Ahmadiy,harlyanto,@dadozrock,"Jan 4, 2021",@dedensujana,Ahmadiyah?,0,0,0
807,KabarMakkah.ComJan42021PBNU Mi,KabarMakkah.Com,@KabarMakkah,"Jan 4, 2021",nan,PBNU Minta Menag Yaqut Klarifikasi Soal Syiah dan Ahmadiyah,0,0,1
808,Abu-Abu&BiruJan42021FPI dib,Abu-Abu & Biru,@abuabudanbiru,"Jan 4, 2021",nan,"FPI dibubarin, terus syi'ah dan ahmadiyah masuk dan dilindungin sama pemerintah.
Semoga keyakinan dan aqidah umat islam di indonesia kuat. Biar gak kebawa masuk ke aliran"" itu.

Ya gua tau gua update kaya gini juga gak akan merubah apa"", gua cuma ngeluarin keresahan gua aja.",1,0,0
809,tangerineJan42021kadang ,tangerine,@crackfray,"Jan 4, 2021",nan,"kadang suka aneh bgt kl di matkul atau pelajaran lg ngomongin tentang Ahmadiyah trs disebut sesat, soalnya keluargaku Ahmadiyah semua...",1,0,0
810,BilalJan42021Bubarka,Bilal,@Bilal81325414,"Jan 4, 2021",@umaralims,Bubarkan ahmadiyah dan syiah,0,0,0
811,YeniRahmanJan42021Emang D,Yeni Rahman,@YeniRah68934296,"Jan 4, 2021",@AirinAirin_NZ,Emang Din Syamsuddin itu jebolan Gontor. Dan Gontor itu alirannya wahabisme yg intoleran akan tetapi Wahabi tidak mau muncul terus terang kaya NU Muhammadiyah Ahmadiyah dll. Dia menyusup ke NU ke muhamadiyah dan HTI dll. Sebb kalo terus terang orang Indonesia menolak nya,0,0,0
812,RoestandiJan42021Ahmadiy,Roestandi,@akangroez,"Jan 4, 2021",nan,"Ahmadiyah di Belize tengah mambangun masjid. 

Cahaya Islam,  akan terus Ahmadiyah sebarkan,  walaupun sebagian orang tidak menyukainya. 

#Ahmadiyya",0,0,2
813,Ryan_nawikramaJan42021Mereka ,Ryan_nawikrama,@Ryan_wkaq,"Jan 4, 2021",@ocee_me08,Mereka melawan cuma dengan aliran sesat Aja macam syiah ahmadiyah Dan Yang lain apalagi Sama non Muslim walau baik tetap Aja mereka benci plus Sama Yang GA sealiran seharusnya diberi nasihat bukan malah dibenci,0,0,1
814,MuhammadSyafiqAkmalJan42021It's no,Muhammad Syafiq Akmal,@Kalhym358,"Jan 4, 2021",@Felid_2,"It's nothing important, it's just a pict saying ""our minister of religion gonna protect the rights of Shia and Ahmadiyah to do their's religion in indonesia""",2,0,0
815,NiyangdewiJan42021Eeeh ja,Niyangdewi,@AmidalaNiang,"Jan 4, 2021",@MrsRachelIn,"Eeeh jangan salah lhooo banyak juga umat yg membenarkan tindakan membunuh thd golongan yg berbeda spt Ahmadiyah, Syiah itu halal ....",1,0,2
816,dodoyJan42021Korban ,dodoy,@whatsadp,"Jan 4, 2021",nan,"Korban FPI ada 2 biasanya:
1. Pelaku maksiat dibulan ramadhan
2. Pelaku pelecehan agama islam termasuk syiah dan ahmadiyah",0,0,0
817,RafifauliyanJan42021Itu mun,Rafifauliyan,@Rafifauliyan,"Jan 4, 2021",@XXX_SamURay63,Itu munarman lom gabung di pfi. Masih di alisin umat islam.waktu kejadian bentrok sama kaum ahmadiyah..bukan bentrok sama non muslim..,0,1,0
818,MuhammadSyafiqAkmalJan42021But i h,Muhammad Syafiq Akmal,@Kalhym358,"Jan 4, 2021",@aufarizal,"But i hear our new minister of religion gonna make them and Ahmadiyah as same as muslim and protect their ""right to doing their religion"". Unfortunately.",1,0,0
819,mas2biasaJan42021Yg atei,mas2 biasa,@namaygunik,"Jan 4, 2021",@fleurtheathens,Yg ateis harus masuk Ahmadiyah,1,0,0
820,billtemporoJan42021GAFATAR,bill temporo,@BillTemporo,"Jan 4, 2021",nan,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,0,0,0
821,suhermandedeJan32021Ahmadiy,suherman dede,@suhermandede1,"Jan 3, 2021",@BintangT6581,"Ahmadiyah di itu bukan agama yang diakui di NKRI...paham lu
Mereka menista agama resmi yang diakui negara...",0,0,0
822,FRahmanJan32021Wahabi ,F Rahman,@dunia_sementara,"Jan 3, 2021",@donaldtrumpasli,Wahabi Islam kan ya? Atau sejenis Syiah atau Ahmadiyah? atau agama baru? mhn penjelasannya mas...,1,0,0
823,cikoJan32021Lu cek ,ciko,@heri_ciko,"Jan 3, 2021",@avatarcs999,"Lu cek lagi dgn status ahmadiyah sekarang apa FPI protes lagi???
Ahmadiyah jelas penodaan agama..makanya FPI protes yg akhirnya pemerinth melarang aktifitas ahnadiyah..",0,0,0
824,cikoJan32021Anggota,ciko,@heri_ciko,"Jan 3, 2021",@avatarcs999,Anggota ahmadiyah sesat BUKAN berarti harus dibunuh,0,0,0
825,Xavier919Jan32021Jadi in,Xavier919,@avatarcs999,"Jan 3, 2021",@heri_ciko,"Jadi ini semua anggota Ahmadiyah salah paham??? Ancaman itu cuma main-main saja? Ngk serius maksud lu???

https://news.detik.com/berita/d-900331/diancam-dibunuh-jemaat-ahmadiyah-ngadu-ke-komnas-ham…
@sahaL_AS",3,0,0
826,cikoJan32021Berapa ,ciko,@heri_ciko,"Jan 3, 2021",@avatarcs999,Berapa nyawa waktu kejadian Ahmadiyah,1,0,0
827,KaseehsaulmoukJan32021Pemerin,Kaseehsaulmouk,@kasehsaulmouk,"Jan 3, 2021",nan,Pemerintah Diminta Cabut SKB 3 Menteri tentang Larangan Ahmadiyah,3,2,5
828,#LauwAfengJan32021Kalau n,#Lauw Afeng,@devilauw80,"Jan 3, 2021",@nopitashop,Kalau nembak para pelaku kriminal dianggap pelanggaran Ham berat trus gimana yg bunuh warga Ahmadiyah?,3,0,0
829,deshawnfoxtrotJan32021dan pen,deshawn foxtrot,@HabibMaaher,"Jan 3, 2021",@HabibMaaher,"dan pendukung FPI/HTI/PA212 lah yang paling kencang memecah belah dengan narasi syiah,ahmadiyah,liberal sesat bidah dan semacamnya coba saja search dengan keyword tertentu",0,0,1
830,NabilaSyJan32021Ahmadiy,Nabila Sy,@nblsy,"Jan 3, 2021",nan,"Ahmadiyah pun sebenernya jg belum diterima bgt di Indonesia, bahkan mungkin seluruh negara yg mayoritas Islam.

Tapi kalo dipikir-pikir, apakah mungkin Islam-Ahmadiyah akan menjadi seperti Katolik-Protestan?

Gue ga paham dalem juga sih, tapi gue melihat kearah sana nantinya.....",0,0,0
831,NabilaSyJan32021Salam -,Nabila Sy,@nblsy,"Jan 3, 2021",nan,"Salam - The First ***** Nobel Laureate // 2018

Hidupnya sangat berjasa utk dunia, tp ditolak di negaranya sendiri krn keyakinannya: Ahmadiyah. Kisah hidupnya bikin gue merefleksikan diri ttg toleransi, pola pikir, hidup beragama, memberi manfaat, ambisi & pengabdian thd negara.",1,1,1
832,SUSANSUMINTAJAYAJan32021Kalau y,SUSAN SUMINTA JAYA,@SUMINTA75437379,"Jan 3, 2021",@Uki23,"Kalau yang selalu teringat itu saat FPI membakar 9 orang ahmadiyah hidup hidup di cilik serang, pelakunya hanya dihukum 4 bulan penjara",4,4,8
833,MuridIslamAhmadiyahJan32021mana ad,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 3, 2021",@machbeach,"mana ada fpi bubarkan ahmadiyah haha , wong ahmadiyah sudah ada di 212 negara.",0,0,0
834,"Did13nJan32021Setuju,",Did13n,@Didien79,"Jan 3, 2021",@alvinlie21,"Setuju, seperti ormas2 Islam yg suka persekusi ahmadiyah dan syiah yah",0,0,0
835,MSBRendusaraJan32021tempat ,MSB Rendusara,@BRendusara,"Jan 3, 2021",@Toperendusara1,"tempat penampungan komunis, syiah, ahmadiyah, jIL, JIN dan juara korupsi.",5,0,1
836,.Jan32021Kok cpt,.,@ibukkos,"Jan 3, 2021",@fajarramadani46,Kok cpt? Km ahmadiyah??,1,0,0
837,KadrunDurhakaJan32021Menjaga,Kadrun Durhaka,@DurhakaKadrun,"Jan 3, 2021",@sahaL_AS,Menjaga bhinekaan baru pergi mbunuhi kaum ahmadiyah...lucu,0,0,0
838,CHODIJAHJan32021Aku kan,CHODIJAH,@Al_ChodCh78,"Jan 3, 2021",@Pengopipagi,"Aku kan sdh bilang,kita ini klas santri,jaga adab,biar masalah guru dgn guru,jgn membandingkan ulama satu dgn yg lain,siapa yg nggak tahu soal Ahmadiyah itu..sblm habib Rizieq menjawab bukankah gus dur terlebih dahulu mengeluarkan statement negatif ",0,0,0
839,GerryJan32021Tak keb,Gerry,@Gerry01574230,"Jan 3, 2021",nan,"Tak kebayang seandainya syiah dan ahmadiyah di legalkan, maka kiyai2 yg mengajarkan bahwa dua aliran tsb sesat menyesatkan akan kena pidana ",0,0,0
840,NasiGorengJan32021Serah l,Nasi Goreng,@NasiGor36693662,"Jan 3, 2021",@FKadrun,"Serah lu mau wahabi ,ahmadiyah,syiah jg.  Intinya tulisan lu ga lengkap. Kirim dan video ga ada.",2,0,0
841,CaveManJan32021waduh .,Cave Man,@CaveMan191919,"Jan 3, 2021",@ZulhendriBasri3,"waduh .. 
nggak perlulah bro ini ujuk2 nyebut nama organisasi. 
setiap warga - secara fisik - pasti wajib dilindungi

tapi ada bidang2 ajaran yang bukan domain negara. 
soal ahmadiyah atau syiah - merujuk lah ke fatwa MUI.",0,0,0
842,MuridIslamAhmadiyahJan32021Ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 3, 2021",@asep_suryawan,Ahmadiyah justru mencerminkan Islam yg damai  kepada non muslim,1,0,2
843,AbuAlkahfiJan32021gue tam,Abu Alkahfi,@AbuAlkahfi5,"Jan 3, 2021",@demoCRAZY__id,"gue tambahin
Gerombolan PKI, syiah dan ahmadiyah",0,0,7
844,MuridIslamAhmadiyahJan32021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 3, 2021",@Binoboy0,"ahmadiyah sebagai aliran dalam Islam berNabi kan Rasulullah SAW, bahkan memuliakan beliau diatas semua Nabi",0,0,1
845,MuridIslamAhmadiyahJan32021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 3, 2021",@dadozrock,ahmadiyah agamanya Islam sejati,0,0,0
846,CulturePlay6MDoubleMasksVaxJan32021..Pemer,CulturePlay 6M Double Masks Vax,@picture_play,"Jan 3, 2021",nan,"..Pemerintah Pakistan NGGAK mendukung pencalonannya sebagai Director General di UNESCO & malah  ngajukan calon lain HANYA karena dia Ahmadiyah. Padahal kalo Abdus Salam nerima tawaran jadi negara lain, dia pasti bisa punya peluang.

Dia dikhianati negaranya sendiri.",1,0,0
847,MuridIslamAhmadiyahJan32021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 3, 2021",@panca_hutama,"ahmadiyah itu agamanya Islam, jadi tidak perlu ada agama baru",1,0,0
848,CulturePlay6MDoubleMasksVaxJan32021..sampa,CulturePlay 6M Double Masks Vax,@picture_play,"Jan 3, 2021",nan,"..sampai ultimatum diktator Pakistan, Zia-ul-Haq bener2 nutup jalan bagi pemeluk Ahmadiyah untuk diterima sebagai bagian dari negara.

Zia-ul-Haq sempet pencitraan dengan ngasih Abdus Salam penghargaan semacam Satya Lencana. Cumaaa.. Negaranya kemudian mengkhianati dia setelah...",1,0,1
849,CulturePlay6MDoubleMasksVaxJan32021Mohamma,CulturePlay 6M Double Masks Vax,@picture_play,"Jan 3, 2021",nan,"Mohammad Salam sadar bahwa dirinya sebagai penganut Ahmadiyah tidak diterima di Pakistan, tapi dia tetap membantu negaranya. Italia, Inggris dll menawari dia kewarganegaraan, tapi dia menolak.

Dia menjadi konsultan di pengembangan teknologi nuklir di negaranya, sampai..",1,0,0
850,RuwetRuwetRuwetJan32021Loe ngg,RuwetRuwetRuwet,@NamakuZoel,"Jan 3, 2021",@Kode_Bagus,Loe nggak paham apa paham Ahmadiyah ... so diam dan jangan ikut campur masalah akidah...,1,0,0
851,makroepoonJan32021wow! di,makroepoon,@penjagadapur,"Jan 3, 2021",nan,"wow! dimasa penjajahan tempo lalu, londo kompeni&anteknya, kaum kominis, syi'ah, ahmadiyah&paham sesat menyesatkan lainnya paling takut dgn adanya persatuan kesatuan bangsa, persatuan kesatuan Islam di indonesia #bersatupaduteguh&kokoh #berceraiberaiterpecahbelahringkih&runtuh.",0,0,0
852,CulturePlay6MDoubleMasksVaxJan32021Perseku,CulturePlay 6M Double Masks Vax,@picture_play,"Jan 3, 2021",nan,"Persekusi & pembantaian terhadap jemaat Ahmadiyah di Pakistan itu sebenarnya dimulai dari awal berdirinya Pakistan kemudian diperkuat oleh undang2 yang dirilis oleh pemerintahan diktator Zia-ul-Haq & mempertegas Ahmadiyah sebagai sekte terlarang.
Sama kek MUI di tahun era 80'an",1,2,0
853,AirinAirin_NZJan32021Sobri L,AirinAirin_NZ,@AirinAirin_NZ,"Jan 3, 2021",nan,"Sobri Lubis:
Bunuh Ahmadiyah dmn pun mrk berada
PERSETAN kitab HAM, TAI KUCING kitab HAM

Tp kmaren 6 orgnya tewas trus minta bntuan HAM
Ap krn Lmbaga HAM sbnrnya takut dgn Preman2 Brjubah in atw emng dri sononya gk punya wibawa?
.
Basmi Kovid & Neo FPI
#KupasTuntasOrmasRadikal",11,23,37
854,PancaHutamaJan32021Tidak s,Panca Hutama,@panca_hutama,"Jan 3, 2021",@trisnohermawan1,Tidak say.... Masalahnya pak menag seolah - olah mau masukkan ahmadiyah dan syiah sebagai penganut agama di Indonesia....,1,0,0
855,CulturePlay6MDoubleMasksVaxJan32021Di teng,CulturePlay 6M Double Masks Vax,@picture_play,"Jan 3, 2021",nan,"Di tengah gempuran  binge-watching & film feature dokumenter ini mengulik realita tentang persekusi terhadap kepercayan yang kerap kita temui.

Ttg  ̶M̶u̶s̶l̶i̶m̶ pertama peraih Nobel di bidang fisika yg dianggap bukan Islam & warga Pakistan hanya karena dia Ahmadiyah  
̶
x",1,19,57
856,NulantaryJan32021Itu Dem,Nulantary,@Ridanulantary1,"Jan 3, 2021",@cofeebit,"Itu Demo FPI yg selalu d jadikan tameng para akun phobiaislam adalah saat FPI meminta pada penguasa agar STOP PENYEBARAN ALIRAN SESAT SEPERTI SYIAH&AHMADIYAH(LIBERAL).
tuh,fict.yg ibu""penyusup msk barisan ulama berpakaian muslim,ngaku islam pas d chek kafir yg sdg""spy"".",0,0,1
857,Jgn#KorupsiJan32021Ada Ahm,Jgn#Korupsi,@rotatimu,"Jan 3, 2021",@Yoyok54461523,Ada Ahmadiyah n Syiah didalamnya?,0,0,0
858,AbangJan32021Skb 2 m,Abang,@Abangdhia,"Jan 3, 2021",@maxwalden_,Skb 2 mentri rumah ibadah sama skb 3 mentri larangan ahmadiyah harus dicabut sih kalo mau bener-bener menghargai HAM,0,0,3
859,PapaLeoJan32021Bukan p,Papa Leo,@papaleomilenial,"Jan 3, 2021",@Harim4uRosul,"Bukan pembantai?
Baru keluar dari goa ya?
Anggota FPI yg jadi teroris ngebom itu ente ga denger?
Yg bantai org Ahmadiyah ente ga tau.
Sobri nyuruh orng gorok leher, tau jg??
Rizik nyuruh penggal kepala,ga denger?
Cinta NKRI? NKRI bersyariah maksud ente?",0,0,3
860,MaxWaldenJan32021Indones,Max Walden,@maxwalden_,"Jan 3, 2021",nan,"Indonesia's new religious affairs minister has promised to protect Shia and Ahmadiyah Muslims, no doubt a welcome development for human rights groups but met with fury from Sunni conservatives",1,3,16
861,SuheriadiJan32021Apa bed,Suheri adi,@Momonsimomon,"Jan 3, 2021",@Momonsimomon,"Apa bedanya satpol melarang pedagang kaki lima dgn sweeping fpi. Mending di sweeping yg cuma waktu tertentu bln puasa aja ndak jualan, lha kalau dilarang. Selamanya boss. Demikian pula Ahmadiyah, apakah agama yg diakui negara, jika tdk mengapa tdk dilarang sehingga diserang fpi",1,0,0
862,harlyantoJan32021@dedens,harlyanto,@dadozrock,"Jan 3, 2021",nan,"@dedensujana
 ahmadiyah tuh agama yah?",1,0,0
863,MasgiartoJan32021Menag: ,Masgiarto,@psikogiarto,"Jan 3, 2021",nan,"Menag: Syiah, Ahmadiyah, NU, Muhammadiyah Sama di Muka Hukum http://cnn.id/586750 FPI ?",0,0,0
864,@ferisaragiJan32021Mohon p,@ferisaragi,@ferisaragi1,"Jan 3, 2021",nan,"Mohon penegak hukum menganalisa dan segera bertindak atas kalimat Sobri Lubis. Ada dugaan pengancaman thdp kaum Ahmadiyah dgn melakukan provokasi.
Cc,
Bareskrim Mabes Polri",0,1,1
865,M.TaufikNusaTJan32021Rekaman,M. Taufik Nusa T,@mtaufiknt,"Jan 3, 2021",nan,"Rekaman 16 tahun lalu (2005) saat ngisi di #RadioAlKaromah Martapura bersama moderator Akh Hadi Siswanto.
Content:
- Dalih-dalih Ahmadiyah
- Bantahan
- Menyikapi Fatwa
Kalau-kalau nanti bermanfaat.
Simak di : https://youtu.be/PB9jOkcLPew
#Ahmadiyah
#MTDarulHikmah",0,1,3
866,TheMerchantofDanceteriaJan32021But thi,The Merchant of Danceteria,@yusufmontgomery,"Jan 3, 2021",nan,"But this is just how they do their religion, its no difference to ahmadiyah, shia, and a lot of other sect, i think we just have to respect",0,0,0
867,PahalaSitorusJan32021Coba ka,Pahala Sitorus,@pahala10sitorus,"Jan 3, 2021",@Momonsimomon,Coba kau bilang itu sama orang Ahmadiyah yg diserang oleh fpi. Pedangang kaki lima yg di sweeping ketika bulan puasa. Dan masih byk lagi. Buka matamu! Jgn ketutupan telek terus.. ,3,0,0
868,MuridIslamAhmadiyahJan32021dan Ahm,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 3, 2021",@henrysubiakto,dan Ahmadiyah yang memiliki misi untuk membangun perdamaian antar umat beragama,0,0,1
869,"Adi_DoankJan32021Parah, ",Adi_Doank,@Rosadi_Yunus,"Jan 3, 2021",@atjehsultanate,"Parah, giliran ama gereja, Syiah dan Ahmadiyah aja bicara toleransi dan HAM.
Tapi ketika saudara2 Muslim yg dianggap beda pandangan diserang terus??? Sebenarnya mereka siapa???",0,0,0
870,Riul74Jan32021Hmmm...,Riul74,@Riul741,"Jan 3, 2021",@MrsRachelIn,"Hmmm...emang negara ini nenek moyangmu puya dari Arab itu.?
Kamu hanya numpang di Nusantara Jagan sok jadi provokator.
Ahmadiyah itu saudara kita sendiri dan semua sama di mata Tuhan YME...paham ?",0,0,1
871,ArifudinNurdinJan32021Ahmadiy,Arifudin Nurdin,@ArifudinNur71,"Jan 3, 2021",@MrsRachelIn,"Ahmadiyah juga manusia, membunuh semut saja kita berdosa apa lagi manusia, menganut islam apa ini,",0,0,1
872,KepalaRisauJan32021Gak usa,Kepala Risau,@kepalarisau,"Jan 3, 2021",@fadlizon,"Gak usah  bawa2 organisasi lain buntal. Organisasi lain gk ada yg ancam2 gorok, sweping2, robohin warung, ancam polisi di gang, timpuk kepla anak2 dn ibu2 di Monas, siksa mayat Ahmadiyah di cikeusik. Terlalu jauh kau menghayal.",0,0,1
873,MALUTDETIKJan32021Islam s,MALUT DETIK,@malutdetik,"Jan 3, 2021",nan,"Islam seperti apa yang di inginkan oleh pemerintah RI, Islam HTI dilarang, Islam FPI dilarang, Islam Syiah dan Ahmadiyah di lindungi, MUI tak di peduli, Islam NU kah atau Muhammadiyah kah atau yang mana ni, atau Islam Nasionalis yang seolah - olah pancasilais.",0,1,3
874,RubyKholifahJan32021setuju.,Ruby Kholifah,@RubyKholifah,"Jan 3, 2021",@dedensujana,"setuju. jemah ahmadiyah, syiah, sunda wiwitan dan berbagai kelompok yg solid dukung nkri dan promosi toleransi dibersngus sama fpi, PKS klu ststemennya beginj bakalan kehilangan dukungan. #FPIOrmasTerlarang",0,0,1
875,KETTLERJan32021Apakah ,KETTLER,@inong911,"Jan 3, 2021",@Corona_KafirNw,"Apakah provokasi jahat seperti ini mau dibiarkan terus di negeri yang kita cintai ini ?
----
Sobri Lubis: Ahmadiyah Halal Darahnya untuk Ditumpahkan",0,1,1
